invoice_id,customer_id,order_date,product_id,product_name,quantity,unit_price,region
INV00007271,C00762,2024-11-22,P0022,Product P0022,3,33.53,West
INV00008061,C00975,2024-11-22,P0109,Product P0109,1,73.04,North
INV00009948,C02183,2024-11-22,P0102,Product P0102,5,86.85,North
INV00002040,C01125,2024-11-22,P0285,Product P0285,4,133.45,East
INV00007744,C00510,2024-11-23,P0263,Product P0263,3,138.6,West
INV00000089,C01920,2024-11-23,P0127,Product P0127,1,36.7,North
INV00002199,C01428,2024-11-23,P0115,Product P0115,5,73.55,West
INV00004918,C00683,2024-11-23,P0035,Product P0035,4,167.57,North
INV00006721,C02155,2024-11-23,P0242,Product P0242,4,162.02,North
INV00007484,C00473,2024-11-23,P0199,Product P0199,3,150.86,North
INV00004553,C00248,2024-11-23,P0025,Product P0025,2,106.01,North
INV00001639,C00456,2024-11-23,P0095,Product P0095,4,30.26,East
INV00006581,C01158,2024-11-23,P0295,Product P0295,3,82.87,North
INV00003078,C02038,2024-11-23,P0152,Product P0152,4,89.84,North
INV00009203,C00847,2024-11-23,P0226,Product P0226,5,88.78,South
INV00002854,C00225,2024-11-23,P0035,Product P0035,5,44.17,North
INV00002212,C01936,2024-11-24,P0291,Product P0291,1,143.46,South
INV00006897,C00658,2024-11-24,P0089,Product P0089,1,42.19,South
INV00003518,C02258,2024-11-24,P0125,Product P0125,2,174.16,West
INV00009593,C02499,2024-11-24,P0242,Product P0242,4,103.8,East
INV00004958,C00934,2024-11-24,P0128,Product P0128,5,41.73,East
INV00000047,C01115,2024-11-24,P0141,Product P0141,1,20.93,North
INV00003071,C01058,2024-11-24,P0153,Product P0153,2,129.99,West
INV00002551,C01637,2024-11-24,P0119,Product P0119,5,72.67,North
INV00000113,C01390,2024-11-24,P0017,Product P0017,4,178.3,East
INV00000288,C01430,2024-11-24,P0279,Product P0279,1,31.83,West
INV00006535,C02447,2024-11-24,P0294,Product P0294,4,84.85,North
INV00008742,C00711,2024-11-24,P0267,Product P0267,4,152.95,North
INV00003375,C01681,2024-11-25,P0241,Product P0241,2,8.2,South
INV00006095,C00787,2024-11-25,P0071,Product P0071,1,104.93,West
INV00001175,C00022,2024-11-25,P0021,Product P0021,1,165.12,East
INV00002583,C00729,2024-11-25,P0271,Product P0271,2,75.37,South
INV00007190,C00111,2024-11-25,P0024,Product P0024,4,120.99,South
INV00003537,C00076,2024-11-25,P0146,Product P0146,4,58.22,North
INV00003752,C01997,2024-11-25,P0151,Product P0151,2,153.07,East
INV00009965,C01626,2024-11-25,P0108,Product P0108,2,130.64,West
INV00009279,C02450,2024-11-25,P0238,Product P0238,3,177.75,South
INV00002122,C02383,2024-11-25,P0191,Product P0191,3,51.89,East
INV00003453,C01132,2024-11-25,P0097,Product P0097,4,115.92,North
INV00007985,C01800,2024-11-25,P0249,Product P0249,1,163.64,North
INV00006195,C00804,2024-11-25,P0251,Product P0251,4,44.86,South
INV00005964,C00696,2024-11-25,P0269,Product P0269,1,24.23,East
INV00002712,C00060,2024-11-25,P0150,Product P0150,1,87.91,South
INV00005486,C00438,2024-11-25,P0245,Product P0245,2,170.42,South
INV00001371,C02202,2024-11-25,P0250,Product P0250,3,69.28,East
INV00009152,C00477,2024-11-25,P0167,Product P0167,2,14.18,South
INV00000136,C00760,2024-11-26,P0108,Product P0108,5,103.55,East
INV00009395,C00421,2024-11-26,P0074,Product P0074,4,84.49,West
INV00002937,C01920,2024-11-26,P0186,Product P0186,1,24.61,North
INV00000940,C01271,2024-11-26,P0029,Product P0029,2,31.29,South
INV00004926,C00227,2024-11-26,P0012,Product P0012,1,113.51,East
INV00001953,C00180,2024-11-26,P0204,Product P0204,4,176.65,West
INV00007103,C01617,2024-11-26,P0107,Product P0107,2,167.51,East
INV00000914,C02451,2024-11-26,P0054,Product P0054,3,117.31,East
INV00004795,C00991,2024-11-26,P0195,Product P0195,3,153.43,South
INV00001369,C02408,2024-11-26,P0257,Product P0257,5,75.81,North
INV00001390,C02273,2024-11-27,P0225,Product P0225,4,90.55,West
INV00004019,C00468,2024-11-27,P0172,Product P0172,1,36.37,North
INV00009207,C00918,2024-11-27,P0295,Product P0295,1,87.66,South
INV00006111,C02163,2024-11-27,P0004,Product P0004,3,19.53,West
INV00003659,C00838,2024-11-27,P0028,Product P0028,4,67.13,West
INV00001843,C02042,2024-11-27,P0211,Product P0211,5,57.14,West
INV00001814,C01239,2024-11-27,P0191,Product P0191,4,104.16,North
INV00007733,C00696,2024-11-27,P0120,Product P0120,2,36.19,South
INV00008621,C00065,2024-11-27,P0229,Product P0229,4,40.52,North
INV00009687,C01727,2024-11-27,P0299,Product P0299,2,140.26,South
INV00009412,C00743,2024-11-27,P0039,Product P0039,1,72.17,East
INV00002575,C01933,2024-11-28,P0064,Product P0064,4,107.83,East
INV00002964,C00168,2024-11-28,P0140,Product P0140,4,162.67,South
INV00002535,C02004,2024-11-28,P0048,Product P0048,4,30.17,East
INV00002588,C00802,2024-11-28,P0298,Product P0298,3,16.78,South
INV00006593,C00926,2024-11-28,P0259,Product P0259,4,9.47,North
INV00001296,C01287,2024-11-28,P0025,Product P0025,5,79.23,East
INV00003609,C01544,2024-11-28,P0007,Product P0007,3,176.02,South
INV00004437,C01638,2024-11-28,P0279,Product P0279,2,117.26,South
INV00001240,C00103,2024-11-28,P0021,Product P0021,4,171.66,East
INV00005435,C01315,2024-11-28,P0068,Product P0068,5,71.98,North
INV00004912,C01344,2024-11-29,P0162,Product P0162,5,80.2,East
INV00002742,C00243,2024-11-29,P0265,Product P0265,1,131.48,South
INV00003739,C01671,2024-11-29,P0202,Product P0202,5,60.97,West
INV00003321,C00213,2024-11-29,P0126,Product P0126,5,159.74,East
INV00001724,C01828,2024-11-29,P0010,Product P0010,4,32.16,North
INV00001759,C01429,2024-11-29,P0295,Product P0295,1,85.53,West
INV00000661,C00442,2024-11-29,P0176,Product P0176,4,174.3,North
INV00008240,C01209,2024-11-29,P0256,Product P0256,2,116.37,South
INV00004681,C00813,2024-11-29,P0039,Product P0039,5,32.95,North
INV00009121,C01619,2024-11-29,P0188,Product P0188,3,36.59,South
INV00001919,C01129,2024-11-29,P0095,Product P0095,2,4.74,East
INV00006703,C01314,2024-11-30,P0123,Product P0123,5,97.89,South
INV00008275,C00198,2024-11-30,P0244,Product P0244,3,96.62,East
INV00004966,C00265,2024-11-30,P0166,Product P0166,1,118.05,East
INV00007618,C02340,2024-11-30,P0273,Product P0273,4,82.93,South
INV00007031,C02230,2024-11-30,P0003,Product P0003,1,141.33,North
INV00005582,C02090,2024-11-30,P0214,Product P0214,4,88.03,East
INV00004797,C01260,2024-11-30,P0182,Product P0182,5,127.57,East
INV00005539,C02042,2024-11-30,P0283,Product P0283,2,95.08,East
INV00008658,C02101,2024-11-30,P0016,Product P0016,5,76.28,North
INV00007631,C00776,2024-11-30,P0106,Product P0106,4,96.38,West
INV00003865,C01579,2024-11-30,P0288,Product P0288,3,141.3,West
INV00009645,C01184,2024-11-30,P0211,Product P0211,3,61.82,West
INV00003906,C01908,2024-11-30,P0036,Product P0036,1,148.84,West
INV00003161,C00297,2024-11-30,P0106,Product P0106,2,142.4,North
INV00003318,C00998,2024-11-30,P0237,Product P0237,1,174.87,East
INV00003522,C00831,2024-11-30,P0014,Product P0014,3,20.24,South
INV00009338,C02188,2024-11-30,P0278,Product P0278,1,105.84,North
INV00000875,C01744,2024-12-01,P0144,Product P0144,2,173.98,South
INV00008872,C01419,2024-12-01,P0167,Product P0167,4,138.33,East
INV00006892,C00842,2024-12-01,P0007,Product P0007,2,146.76,South
INV00000804,C02297,2024-12-01,P0061,Product P0061,1,177.9,West
INV00008254,C01297,2024-12-01,P0078,Product P0078,2,113.17,South
INV00004220,C00408,2024-12-01,P0045,Product P0045,1,62.22,West
INV00007803,C01837,2024-12-01,P0126,Product P0126,1,66.0,South
INV00002589,C02426,2024-12-01,P0193,Product P0193,5,103.79,East
INV00005164,C02091,2024-12-01,P0255,Product P0255,1,137.31,South
INV00001497,C01378,2024-12-02,P0124,Product P0124,4,131.07,West
INV00009501,C02301,2024-12-02,P0072,Product P0072,4,123.25,East
INV00005314,C00987,2024-12-02,P0239,Product P0239,1,71.53,East
INV00004200,C00597,2024-12-02,P0004,Product P0004,4,70.07,West
INV00003008,C01063,2024-12-02,P0264,Product P0264,4,78.98,South
INV00009119,C00919,2024-12-02,P0146,Product P0146,4,71.17,North
INV00005202,C01029,2024-12-02,P0300,Product P0300,4,29.2,South
INV00001291,C00585,2024-12-02,P0247,Product P0247,1,64.21,South
INV00006002,C02074,2024-12-02,P0168,Product P0168,2,133.1,East
INV00009150,C02122,2024-12-02,P0016,Product P0016,3,120.85,East
INV00003681,C01774,2024-12-03,P0218,Product P0218,4,168.94,West
INV00009903,C00712,2024-12-03,P0174,Product P0174,3,15.53,North
INV00003233,C01692,2024-12-03,P0091,Product P0091,5,141.7,South
INV00004883,C01247,2024-12-03,P0221,Product P0221,2,10.05,North
INV00000679,C01309,2024-12-03,P0071,Product P0071,2,135.57,East
INV00006682,C00851,2024-12-03,P0050,Product P0050,1,149.01,North
INV00007886,C00478,2024-12-04,P0021,Product P0021,4,96.22,North
INV00004488,C00637,2024-12-04,P0247,Product P0247,5,121.45,West
INV00000156,C01655,2024-12-04,P0045,Product P0045,1,144.6,North
INV00004051,C00810,2024-12-04,P0064,Product P0064,3,78.72,North
INV00007220,C00565,2024-12-04,P0049,Product P0049,2,64.96,North
INV00005225,C01321,2024-12-04,P0030,Product P0030,5,158.75,East
INV00008612,C00315,2024-12-04,P0140,Product P0140,3,43.48,South
INV00003292,C01160,2024-12-04,P0030,Product P0030,1,66.12,North
INV00006620,C00179,2024-12-04,P0292,Product P0292,2,63.86,East
INV00005248,C02330,2024-12-05,P0042,Product P0042,3,98.79,East
INV00005723,C01711,2024-12-05,P0262,Product P0262,5,43.63,South
INV00006215,C01777,2024-12-05,P0286,Product P0286,3,114.6,East
INV00008257,C01401,2024-12-05,P0119,Product P0119,2,68.33,West
INV00003970,C01547,2024-12-05,P0096,Product P0096,1,33.87,South
INV00006013,C01643,2024-12-05,P0124,Product P0124,3,156.97,North
INV00000733,C02305,2024-12-05,P0072,Product P0072,5,34.43,North
INV00004186,C01430,2024-12-05,P0252,Product P0252,2,123.93,North
INV00004936,C01484,2024-12-05,P0055,Product P0055,1,176.83,East
INV00009611,C02420,2024-12-05,P0059,Product P0059,2,34.31,West
INV00007800,C00481,2024-12-05,P0053,Product P0053,3,75.13,East
INV00002910,C00870,2024-12-05,P0201,Product P0201,4,167.01,South
INV00000921,C02182,2024-12-05,P0193,Product P0193,5,4.82,East
INV00003812,C01112,2024-12-05,P0246,Product P0246,4,137.35,North
INV00003849,C01852,2024-12-05,P0166,Product P0166,5,171.85,West
INV00001634,C02201,2024-12-06,P0091,Product P0091,4,27.74,West
INV00000302,C02066,2024-12-06,P0198,Product P0198,3,39.75,East
INV00009920,C01787,2024-12-06,P0101,Product P0101,2,20.29,North
INV00006894,C01698,2024-12-06,P0131,Product P0131,5,11.96,South
INV00009602,C01093,2024-12-06,P0015,Product P0015,1,21.98,West
INV00009829,C02180,2024-12-06,P0300,Product P0300,3,31.73,North
INV00000583,C00267,2024-12-06,P0191,Product P0191,1,126.34,South
INV00004860,C01894,2024-12-07,P0279,Product P0279,3,52.71,South
INV00007865,C00589,2024-12-07,P0005,Product P0005,1,69.65,East
INV00002802,C01113,2024-12-07,P0049,Product P0049,4,149.71,East
INV00009116,C01811,2024-12-07,P0192,Product P0192,5,142.55,North
INV00008752,C00425,2024-12-07,P0066,Product P0066,3,37.86,North
INV00005713,C01159,2024-12-07,P0095,Product P0095,2,87.81,East
INV00001738,C00250,2024-12-07,P0039,Product P0039,4,174.01,West
INV00002862,C02327,2024-12-07,P0124,Product P0124,1,147.82,North
INV00000969,C02302,2024-12-07,P0010,Product P0010,5,13.78,North
INV00004524,C02467,2024-12-07,P0249,Product P0249,3,89.47,South
INV00007758,C00050,2024-12-07,P0052,Product P0052,4,158.16,South
INV00007437,C02026,2024-12-07,P0028,Product P0028,2,61.57,North
INV00006073,C01794,2024-12-07,P0233,Product P0233,5,154.11,North
INV00003587,C01132,2024-12-07,P0199,Product P0199,5,15.39,East
INV00004571,C01730,2024-12-07,P0054,Product P0054,1,177.52,South
INV00000546,C00134,2024-12-07,P0248,Product P0248,4,42.28,East
INV00001361,C00207,2024-12-07,P0252,Product P0252,4,39.63,South
INV00002437,C01599,2024-12-07,P0114,Product P0114,3,91.43,North
INV00007746,C00279,2024-12-07,P0005,Product P0005,5,94.32,South
INV00004406,C02237,2024-12-08,P0002,Product P0002,4,153.59,West
INV00008458,C01392,2024-12-08,P0235,Product P0235,4,130.21,South
INV00000059,C01859,2024-12-08,P0155,Product P0155,2,158.88,North
INV00005186,C01632,2024-12-08,P0247,Product P0247,4,150.14,South
INV00000069,C00191,2024-12-08,P0093,Product P0093,4,13.14,West
INV00003543,C00213,2024-12-08,P0027,Product P0027,2,134.87,West
INV00005336,C00176,2024-12-08,P0111,Product P0111,4,114.85,West
INV00008445,C01868,2024-12-08,P0023,Product P0023,2,28.71,West
INV00007673,C01782,2024-12-09,P0171,Product P0171,5,30.37,North
INV00008106,C01368,2024-12-09,P0276,Product P0276,5,94.46,West
INV00000402,C01944,2024-12-09,P0078,Product P0078,4,72.24,West
INV00004870,C01744,2024-12-09,P0003,Product P0003,4,103.98,West
INV00001483,C00725,2024-12-09,P0009,Product P0009,5,103.87,West
INV00009953,C00150,2024-12-09,P0155,Product P0155,5,75.02,South
INV00003997,C00064,2024-12-09,P0267,Product P0267,2,87.81,North
INV00003834,C01650,2024-12-09,P0105,Product P0105,4,96.83,North
INV00002774,C01765,2024-12-09,P0083,Product P0083,1,44.67,North
INV00006001,C01548,2024-12-09,P0299,Product P0299,2,67.97,West
INV00009243,C01620,2024-12-09,P0223,Product P0223,5,52.29,South
INV00002839,C00539,2024-12-09,P0185,Product P0185,2,90.97,South
INV00002518,C01316,2024-12-09,P0145,Product P0145,3,5.94,East
INV00000699,C00126,2024-12-09,P0229,Product P0229,2,113.22,West
INV00003531,C00952,2024-12-09,P0242,Product P0242,3,174.03,West
INV00005732,C00310,2024-12-09,P0140,Product P0140,5,54.9,South
INV00000332,C00928,2024-12-09,P0221,Product P0221,5,124.33,East
INV00001777,C00831,2024-12-10,P0223,Product P0223,1,122.99,East
INV00003979,C01356,2024-12-10,P0172,Product P0172,5,25.91,South
INV00008082,C01106,2024-12-10,P0034,Product P0034,3,69.8,North
INV00007814,C02033,2024-12-10,P0123,Product P0123,3,120.43,North
INV00000082,C01093,2024-12-10,P0073,Product P0073,1,100.43,North
INV00008958,C02072,2024-12-10,P0097,Product P0097,1,104.32,West
INV00003067,C02074,2024-12-10,P0231,Product P0231,4,35.65,South
INV00003940,C01275,2024-12-10,P0171,Product P0171,2,179.33,East
INV00009369,C01936,2024-12-11,P0181,Product P0181,3,172.38,East
INV00002083,C00813,2024-12-11,P0240,Product P0240,2,78.76,South
INV00001092,C01121,2024-12-11,P0088,Product P0088,5,175.58,West
INV00001974,C00854,2024-12-11,P0013,Product P0013,1,19.77,East
INV00007432,C02081,2024-12-11,P0009,Product P0009,1,154.11,North
INV00007677,C01902,2024-12-11,P0282,Product P0282,1,66.66,East
INV00003828,C01374,2024-12-11,P0222,Product P0222,2,75.2,West
INV00000005,C01083,2024-12-11,P0079,Product P0079,3,91.11,East
INV00008780,C01455,2024-12-11,P0004,Product P0004,1,70.8,East
INV00007962,C00219,2024-12-11,P0160,Product P0160,3,13.59,North
INV00002292,C00804,2024-12-12,P0196,Product P0196,4,38.53,South
INV00004076,C00056,2024-12-12,P0222,Product P0222,3,5.13,East
INV00009295,C00481,2024-12-12,P0009,Product P0009,2,106.13,West
INV00004511,C00749,2024-12-12,P0184,Product P0184,3,62.97,North
INV00003314,C00562,2024-12-12,P0180,Product P0180,2,40.93,West
INV00003937,C01310,2024-12-12,P0158,Product P0158,5,25.37,North
INV00008284,C01323,2024-12-12,P0284,Product P0284,1,136.58,North
INV00008233,C02170,2024-12-12,P0045,Product P0045,3,171.63,West
INV00005277,C00624,2024-12-12,P0166,Product P0166,4,61.78,East
INV00006027,C01123,2024-12-12,P0031,Product P0031,2,136.1,West
INV00004441,C00816,2024-12-12,P0076,Product P0076,2,9.62,South
INV00003645,C02398,2024-12-12,P0097,Product P0097,2,111.24,North
INV00001023,C02172,2024-12-12,P0200,Product P0200,3,170.87,North
INV00008454,C01509,2024-12-12,P0300,Product P0300,1,143.29,North
INV00005144,C01394,2024-12-12,P0285,Product P0285,5,147.99,West
INV00004531,C00076,2024-12-12,P0047,Product P0047,5,51.2,West
INV00003136,C00040,2024-12-12,P0151,Product P0151,4,35.25,West
INV00001061,C01927,2024-12-12,P0219,Product P0219,1,93.54,South
INV00005567,C00552,2024-12-12,P0275,Product P0275,3,108.23,West
INV00004121,C01815,2024-12-12,P0133,Product P0133,1,59.75,North
INV00008167,C00267,2024-12-12,P0269,Product P0269,4,67.79,South
INV00003201,C02304,2024-12-12,P0166,Product P0166,1,149.13,South
INV00003132,C01153,2024-12-12,P0208,Product P0208,3,5.87,North
INV00002177,C00264,2024-12-13,P0256,Product P0256,3,111.03,North
INV00006120,C00675,2024-12-13,P0265,Product P0265,3,139.58,East
INV00003010,C02031,2024-12-13,P0232,Product P0232,5,25.27,South
INV00009652,C01006,2024-12-13,P0014,Product P0014,4,143.79,South
INV00003279,C02483,2024-12-13,P0017,Product P0017,2,35.52,West
INV00002687,C00612,2024-12-13,P0101,Product P0101,2,50.51,West
INV00005915,C01312,2024-12-13,P0128,Product P0128,2,73.48,West
INV00003560,C01170,2024-12-13,P0217,Product P0217,5,136.94,West
INV00006273,C01428,2024-12-13,P0091,Product P0091,1,152.0,West
INV00009940,C01554,2024-12-13,P0160,Product P0160,5,91.29,East
INV00008738,C00367,2024-12-13,P0230,Product P0230,5,57.42,East
INV00008400,C00256,2024-12-13,P0150,Product P0150,3,73.05,North
INV00007836,C01363,2024-12-13,P0066,Product P0066,3,54.45,West
INV00000093,C02105,2024-12-13,P0180,Product P0180,4,41.84,South
INV00006538,C02379,2024-12-13,P0220,Product P0220,3,70.63,South
INV00001673,C00670,2024-12-14,P0273,Product P0273,5,24.15,West
INV00009013,C01986,2024-12-14,P0137,Product P0137,4,174.78,East
INV00005035,C00053,2024-12-14,P0141,Product P0141,1,131.22,North
INV00008543,C01180,2024-12-14,P0218,Product P0218,5,142.79,North
INV00000952,C00762,2024-12-14,P0039,Product P0039,1,35.71,West
INV00008424,C00892,2024-12-14,P0115,Product P0115,3,92.39,West
INV00001756,C00798,2024-12-14,P0053,Product P0053,3,92.13,West
INV00006433,C00636,2024-12-14,P0219,Product P0219,5,23.72,West
INV00007790,C02312,2024-12-14,P0119,Product P0119,1,110.18,West
INV00005475,C00143,2024-12-14,P0001,Product P0001,1,149.54,West
INV00006068,C00576,2024-12-15,P0096,Product P0096,1,32.97,West
INV00002106,C00688,2024-12-15,P0255,Product P0255,5,92.89,South
INV00002579,C02424,2024-12-15,P0112,Product P0112,1,112.74,East
INV00005706,C02038,2024-12-15,P0175,Product P0175,1,151.77,West
INV00000659,C00182,2024-12-15,P0044,Product P0044,1,123.82,South
INV00009946,C00793,2024-12-15,P0296,Product P0296,3,18.99,East
INV00000636,C01715,2024-12-15,P0276,Product P0276,3,166.25,West
INV00001334,C02019,2024-12-15,P0078,Product P0078,2,141.24,West
INV00001932,C01206,2024-12-15,P0073,Product P0073,1,22.46,East
INV00003615,C01879,2024-12-15,P0027,Product P0027,1,101.52,West
INV00005785,C01425,2024-12-15,P0128,Product P0128,1,113.18,South
INV00006601,C00340,2024-12-15,P0299,Product P0299,5,68.36,South
INV00009900,C01728,2024-12-15,P0165,Product P0165,3,135.84,South
INV00001826,C02255,2024-12-15,P0159,Product P0159,4,101.44,North
INV00009093,C01763,2024-12-15,P0088,Product P0088,4,124.0,East
INV00004837,C00343,2024-12-15,P0213,Product P0213,5,168.35,East
INV00006491,C02206,2024-12-16,P0108,Product P0108,4,33.74,East
INV00006191,C02255,2024-12-16,P0004,Product P0004,3,165.37,East
INV00001323,C01375,2024-12-16,P0158,Product P0158,2,39.72,South
INV00006503,C01280,2024-12-16,P0039,Product P0039,3,125.79,East
INV00001992,C01095,2024-12-16,P0113,Product P0113,5,60.37,South
INV00001540,C01551,2024-12-16,P0224,Product P0224,4,23.51,North
INV00006317,C01957,2024-12-16,P0228,Product P0228,3,63.17,West
INV00002871,C00707,2024-12-16,P0194,Product P0194,4,164.66,North
INV00003846,C01194,2024-12-16,P0127,Product P0127,4,82.47,West
INV00008251,C01529,2024-12-16,P0142,Product P0142,3,59.78,East
INV00002242,C01659,2024-12-16,P0017,Product P0017,5,110.8,North
INV00009113,C02154,2024-12-16,P0212,Product P0212,4,148.56,North
INV00002260,C02481,2024-12-16,P0035,Product P0035,4,123.19,West
INV00004099,C01985,2024-12-16,P0146,Product P0146,3,9.94,West
INV00009118,C00062,2024-12-16,P0157,Product P0157,1,124.59,North
INV00003096,C01880,2024-12-16,P0168,Product P0168,2,26.67,South
INV00009343,C01123,2024-12-16,P0069,Product P0069,4,165.82,South
INV00008378,C00175,2024-12-16,P0227,Product P0227,4,65.21,East
INV00009761,C01496,2024-12-16,P0283,Product P0283,2,15.16,West
INV00004770,C00119,2024-12-17,P0036,Product P0036,3,6.53,South
INV00000224,C00506,2024-12-17,P0184,Product P0184,2,92.45,North
INV00006715,C02338,2024-12-17,P0250,Product P0250,2,139.81,North
INV00001710,C00531,2024-12-17,P0014,Product P0014,5,99.47,East
INV00001186,C00769,2024-12-17,P0176,Product P0176,4,28.74,North
INV00005646,C00136,2024-12-17,P0096,Product P0096,1,15.69,West
INV00002398,C00723,2024-12-17,P0138,Product P0138,1,152.85,South
INV00008881,C01143,2024-12-17,P0054,Product P0054,2,67.31,East
INV00005591,C00205,2024-12-17,P0048,Product P0048,2,80.22,West
INV00007668,C01176,2024-12-17,P0171,Product P0171,5,146.37,South
INV00008806,C00049,2024-12-17,P0158,Product P0158,5,63.25,North
INV00000710,C01165,2024-12-18,P0272,Product P0272,3,4.7,West
INV00008644,C01378,2024-12-18,P0085,Product P0085,4,8.43,North
INV00001679,C02311,2024-12-18,P0023,Product P0023,5,160.03,North
INV00002041,C00725,2024-12-18,P0140,Product P0140,3,84.25,West
INV00004776,C00113,2024-12-18,P0039,Product P0039,3,32.84,South
INV00004322,C01121,2024-12-18,P0176,Product P0176,1,81.9,West
INV00000948,C00336,2024-12-18,P0063,Product P0063,5,53.97,East
INV00009342,C00394,2024-12-18,P0084,Product P0084,3,12.89,South
INV00003350,C01953,2024-12-18,P0205,Product P0205,1,61.35,South
INV00001578,C01999,2024-12-18,P0244,Product P0244,1,19.11,East
INV00000117,C00094,2024-12-18,P0294,Product P0294,4,15.98,South
INV00001461,C01976,2024-12-18,P0046,Product P0046,3,49.17,East
INV00003394,C00472,2024-12-18,P0103,Product P0103,4,165.9,South
INV00007820,C02050,2024-12-18,P0071,Product P0071,2,90.87,North
INV00006513,C00220,2024-12-18,P0161,Product P0161,2,158.98,East
INV00005816,C00145,2024-12-19,P0249,Product P0249,4,179.94,West
INV00008460,C00640,2024-12-19,P0118,Product P0118,2,162.87,West
INV00000691,C02492,2024-12-19,P0114,Product P0114,5,19.58,South
INV00009580,C01712,2024-12-19,P0271,Product P0271,3,143.71,East
INV00002931,C00436,2024-12-19,P0123,Product P0123,1,76.94,East
INV00008862,C00771,2024-12-19,P0149,Product P0149,2,74.0,South
INV00002693,C02276,2024-12-19,P0291,Product P0291,1,176.21,North
INV00000431,C00211,2024-12-19,P0174,Product P0174,2,143.36,South
INV00006887,C02205,2024-12-19,P0140,Product P0140,1,160.32,North
INV00000774,C01795,2024-12-19,P0026,Product P0026,4,25.32,North
INV00000463,C01873,2024-12-19,P0006,Product P0006,5,140.71,North
INV00002418,C00651,2024-12-20,P0010,Product P0010,5,141.61,South
INV00000027,C01007,2024-12-20,P0291,Product P0291,1,49.12,West
INV00002198,C02152,2024-12-20,P0192,Product P0192,1,47.47,East
INV00002490,C00894,2024-12-20,P0051,Product P0051,5,136.06,West
INV00009963,C01921,2024-12-20,P0207,Product P0207,3,122.89,West
INV00007717,C01681,2024-12-20,P0290,Product P0290,2,118.87,West
INV00002149,C02119,2024-12-20,P0031,Product P0031,4,46.08,West
INV00008105,C00448,2024-12-20,P0007,Product P0007,3,30.69,North
INV00005037,C02287,2024-12-20,P0274,Product P0274,3,75.36,North
INV00004203,C00860,2024-12-20,P0243,Product P0243,5,57.39,East
INV00001589,C02155,2024-12-20,P0270,Product P0270,1,144.39,North
INV00001344,C01438,2024-12-21,P0261,Product P0261,4,6.12,East
INV00007102,C02160,2024-12-21,P0183,Product P0183,1,18.13,North
INV00004723,C02363,2024-12-21,P0217,Product P0217,2,60.29,North
INV00008380,C01234,2024-12-21,P0198,Product P0198,5,127.68,South
INV00006465,C00330,2024-12-21,P0184,Product P0184,4,25.25,East
INV00000800,C01106,2024-12-21,P0013,Product P0013,5,164.92,South
INV00006944,C01118,2024-12-21,P0241,Product P0241,4,97.34,North
INV00002071,C00474,2024-12-21,P0111,Product P0111,2,179.05,South
INV00005881,C00390,2024-12-21,P0292,Product P0292,2,87.67,South
INV00003396,C01989,2024-12-21,P0037,Product P0037,3,151.3,East
INV00002305,C02290,2024-12-21,P0060,Product P0060,2,158.77,North
INV00006184,C02291,2024-12-21,P0020,Product P0020,4,22.32,West
INV00003166,C01005,2024-12-21,P0225,Product P0225,2,7.18,North
INV00006153,C01645,2024-12-21,P0226,Product P0226,1,155.16,North
INV00003138,C01194,2024-12-21,P0185,Product P0185,3,178.27,North
INV00008034,C00627,2024-12-22,P0196,Product P0196,2,33.03,West
INV00004655,C00306,2024-12-22,P0116,Product P0116,5,93.33,West
INV00009383,C01824,2024-12-22,P0016,Product P0016,3,102.04,North
INV00003489,C01107,2024-12-22,P0288,Product P0288,5,103.29,East
INV00009404,C01111,2024-12-22,P0035,Product P0035,4,129.48,West
INV00001618,C01269,2024-12-22,P0019,Product P0019,2,158.92,West
INV00001396,C01477,2024-12-22,P0271,Product P0271,4,53.0,East
INV00008353,C00865,2024-12-22,P0034,Product P0034,5,36.96,North
INV00004401,C00948,2024-12-22,P0028,Product P0028,3,119.5,North
INV00005599,C01883,2024-12-22,P0029,Product P0029,2,141.59,East
INV00008205,C01099,2024-12-22,P0052,Product P0052,3,153.18,North
INV00006613,C02306,2024-12-22,P0137,Product P0137,1,99.27,South
INV00005587,C00560,2024-12-22,P0241,Product P0241,5,31.67,East
INV00008446,C00837,2024-12-22,P0101,Product P0101,5,67.59,North
INV00000097,C00599,2024-12-22,P0291,Product P0291,5,129.42,East
INV00009149,C01093,2024-12-22,P0224,Product P0224,1,46.21,North
INV00001279,C00021,2024-12-22,P0055,Product P0055,5,124.48,West
INV00006443,C01348,2024-12-23,P0285,Product P0285,5,8.94,North
INV00008496,C00052,2024-12-23,P0110,Product P0110,3,14.98,North
INV00009047,C02319,2024-12-23,P0246,Product P0246,3,175.4,North
INV00000729,C01221,2024-12-23,P0145,Product P0145,3,166.98,West
INV00001210,C02409,2024-12-23,P0165,Product P0165,3,4.51,West
INV00007774,C02468,2024-12-23,P0015,Product P0015,5,7.04,South
INV00007178,C01949,2024-12-23,P0146,Product P0146,4,28.71,North
INV00002119,C01365,2024-12-23,P0033,Product P0033,3,173.67,East
INV00004002,C02107,2024-12-24,P0223,Product P0223,3,176.92,West
INV00007941,C01573,2024-12-24,P0143,Product P0143,5,4.75,West
INV00002776,C00755,2024-12-24,P0039,Product P0039,4,51.83,West
INV00009549,C02375,2024-12-24,P0138,Product P0138,4,140.13,West
INV00000187,C00416,2024-12-24,P0136,Product P0136,3,11.41,North
